user,song,play_count,rate
dbb235f944fe78ef8198950e64e4bbc2bdbef172,SONQEYS12AF72AABC9,1,1
dbb235f944fe78ef8198950e64e4bbc2bdbef172,SOOFYTN12A6D4F9B35,1,1
dbb235f944fe78ef8198950e64e4bbc2bdbef172,SOOGBWC12A8C140B96,2,2
dbb235f944fe78ef8198950e64e4bbc2bdbef172,SOOTKWZ12AB0181082,2,2
dbb235f944fe78ef8198950e64e4bbc2bdbef172,SOPPROJ12AB0184E18,1,1
dbb235f944fe78ef8198950e64e4bbc2bdbef172,SOPUCYA12A8C13A694,1,1
dbb235f944fe78ef8198950e64e4bbc2bdbef172,SOPZKGR12A6D4F3F3A,1,1
dbb235f944fe78ef8198950e64e4bbc2bdbef172,SOQAJHW12AB0186004,2,2
dbb235f944fe78ef8198950e64e4bbc2bdbef172,SOQGVCS12AF72A078D,1,1
dbb235f944fe78ef8198950e64e4bbc2bdbef172,SOQQQMM12A6310DFCC,5,5
dbb235f944fe78ef8198950e64e4bbc2bdbef172,SOQTPLM12B0B809575,1,1
dbb235f944fe78ef8198950e64e4bbc2bdbef172,SORFVMQ12AB0184135,1,1
dbb235f944fe78ef8198950e64e4bbc2bdbef172,SORVBEQ12A8C133D6B,2,2
dbb235f944fe78ef8198950e64e4bbc2bdbef172,SORVEKH12A6D4F6CF2,1,1
dbb235f944fe78ef8198950e64e4bbc2bdbef172,SORVLRC12A8151E078,2,2
dbb235f944fe78ef8198950e64e4bbc2bdbef172,SORVYXQ12AB018C994,2,2
dbb235f944fe78ef8198950e64e4bbc2bdbef172,SOSFPMR12A8C13D44A,9,9
dbb235f944fe78ef8198950e64e4bbc2bdbef172,SOSFSWB12AB018C99A,2,2
dbb235f944fe78ef8198950e64e4bbc2bdbef172,SOSNOSA12A67ADA05B,1,1
dbb235f944fe78ef8198950e64e4bbc2bdbef172,SOSQQGF12A6310F0FB,1,1
dbb235f944fe78ef8198950e64e4bbc2bdbef172,SOSYMWV12AB0184F86,1,1
dbb235f944fe78ef8198950e64e4bbc2bdbef172,SOTEPSZ12AB018C99D,1,1
dbb235f944fe78ef8198950e64e4bbc2bdbef172,SOTHQRU12A58A78698,1,1
dbb235f944fe78ef8198950e64e4bbc2bdbef172,SOTIFJG12A6D4F786C,2,2
dbb235f944fe78ef8198950e64e4bbc2bdbef172,SOTKMXA12A6D4F672F,1,1
dbb235f944fe78ef8198950e64e4bbc2bdbef172,SOTMKZF12AB0187412,1,1
dbb235f944fe78ef8198950e64e4bbc2bdbef172,SOTNHIP12AB0183131,1,1
dbb235f944fe78ef8198950e64e4bbc2bdbef172,SOUGAYN12A6D4F6E90,6,6
dbb235f944fe78ef8198950e64e4bbc2bdbef172,SOVCHUK12AB017F41F,1,1
dbb235f944fe78ef8198950e64e4bbc2bdbef172,SOVDLZN12AB0185BEA,2,2
dbb235f944fe78ef8198950e64e4bbc2bdbef172,SOVQJRY12A81C210C0,2,2
dbb235f944fe78ef8198950e64e4bbc2bdbef172,SOVRTPN12AB0184F9E,2,2
dbb235f944fe78ef8198950e64e4bbc2bdbef172,SOVUBST12AB018C9A4,1,1
dbb235f944fe78ef8198950e64e4bbc2bdbef172,SOWAACZ12A8C135AC1,1,1
dbb235f944fe78ef8198950e64e4bbc2bdbef172,SOWNIWL12AB017B720,4,4
dbb235f944fe78ef8198950e64e4bbc2bdbef172,SOWONPQ12A8BED02A8,2,2
dbb235f944fe78ef8198950e64e4bbc2bdbef172,SOWSPUS12AC468BEE3,35,15
dbb235f944fe78ef8198950e64e4bbc2bdbef172,SOWVNWB12A8C133171,1,1
dbb235f944fe78ef8198950e64e4bbc2bdbef172,SOXGXKY12A8C13A405,2,2
dbb235f944fe78ef8198950e64e4bbc2bdbef172,SOXPDDQ12A58A76829,10,10
dbb235f944fe78ef8198950e64e4bbc2bdbef172,SOYOGWU12A8AE481A6,1,1
dbb235f944fe78ef8198950e64e4bbc2bdbef172,SOYSADG12A8AE47F2C,1,1
dbb235f944fe78ef8198950e64e4bbc2bdbef172,SOZCWQA12A6701C798,1,1
dbb235f944fe78ef8198950e64e4bbc2bdbef172,SOZDACG12AB01853BB,1,1
83b94f1d1bf5581499cc0738807c8c41f3bf6706,SOAUWYT12A81C206F1,2,2
83b94f1d1bf5581499cc0738807c8c41f3bf6706,SOBOUPA12A6D4F81F1,1,1
83b94f1d1bf5581499cc0738807c8c41f3bf6706,SOEBOWM12AB017F279,1,1
83b94f1d1bf5581499cc0738807c8c41f3bf6706,SOEGIYH12A6D4FC0E3,14,14
83b94f1d1bf5581499cc0738807c8c41f3bf6706,SOHTKMO12AB01843B0,2,2
83b94f1d1bf5581499cc0738807c8c41f3bf6706,SOIIOUS12A8AE47E20,4,4
83b94f1d1bf5581499cc0738807c8c41f3bf6706,SOIZFTE12AB0186842,5,5
83b94f1d1bf5581499cc0738807c8c41f3bf6706,SOIZLKI12A6D4F7B61,4,4
83b94f1d1bf5581499cc0738807c8c41f3bf6706,SOJGSIO12A8C141DBF,1,1
83b94f1d1bf5581499cc0738807c8c41f3bf6706,SOJTLHS12A8C13F633,1,1
83b94f1d1bf5581499cc0738807c8c41f3bf6706,SOKOXWU12AF72AD1BC,7,7
83b94f1d1bf5581499cc0738807c8c41f3bf6706,SOLGPOU12A58A7EA20,1,1
83b94f1d1bf5581499cc0738807c8c41f3bf6706,SOLRGVL12A8C143BC3,3,3
83b94f1d1bf5581499cc0738807c8c41f3bf6706,SOLWZVR12AB01849C6,1,1
83b94f1d1bf5581499cc0738807c8c41f3bf6706,SOLXXZI12A8AE4733A,4,4
83b94f1d1bf5581499cc0738807c8c41f3bf6706,SOMGVYU12A8C1314FF,12,12
83b94f1d1bf5581499cc0738807c8c41f3bf6706,SOMYXWV12A8C14232E,10,10
83b94f1d1bf5581499cc0738807c8c41f3bf6706,SONQCXC12A6D4F6A37,2,2
83b94f1d1bf5581499cc0738807c8c41f3bf6706,SOOABBO12A6701DFDA,19,15
83b94f1d1bf5581499cc0738807c8c41f3bf6706,SOOBGSW12A6D4F9D51,12,12
83b94f1d1bf5581499cc0738807c8c41f3bf6706,SOOFYTN12A6D4F9B35,3,3
83b94f1d1bf5581499cc0738807c8c41f3bf6706,SOOGBWC12A8C140B96,6,6
83b94f1d1bf5581499cc0738807c8c41f3bf6706,SOPDRWC12A8C141DDE,2,2
83b94f1d1bf5581499cc0738807c8c41f3bf6706,SOPGCOH12A8C139789,2,2
83b94f1d1bf5581499cc0738807c8c41f3bf6706,SOPKPFW12A6D4F84BC,1,1
83b94f1d1bf5581499cc0738807c8c41f3bf6706,SOPLAHV12A8C13D110,10,10
83b94f1d1bf5581499cc0738807c8c41f3bf6706,SOPPROJ12AB0184E18,13,13
83b94f1d1bf5581499cc0738807c8c41f3bf6706,SOPTLQL12AB018D56F,5,5
83b94f1d1bf5581499cc0738807c8c41f3bf6706,SOPUCYA12A8C13A694,1,1
83b94f1d1bf5581499cc0738807c8c41f3bf6706,SOPUELG12A6701D215,3,3
83b94f1d1bf5581499cc0738807c8c41f3bf6706,SOQCGHN12AB0181246,1,1
83b94f1d1bf5581499cc0738807c8c41f3bf6706,SORGVYS12A8AE48882,1,1
83b94f1d1bf5581499cc0738807c8c41f3bf6706,SORJICW12A8C13640D,1,1
83b94f1d1bf5581499cc0738807c8c41f3bf6706,SORWLTW12A670208FA,4,4
83b94f1d1bf5581499cc0738807c8c41f3bf6706,SOSJRJP12A6D4F826F,4,4
83b94f1d1bf5581499cc0738807c8c41f3bf6706,SOSPXWA12AB0181875,19,15
83b94f1d1bf5581499cc0738807c8c41f3bf6706,SOSXLTC12AF72A7F54,1,1
83b94f1d1bf5581499cc0738807c8c41f3bf6706,SOSYOHI12A8C144584,5,5
83b94f1d1bf5581499cc0738807c8c41f3bf6706,SOTVLQY12A58A798C2,18,15
83b94f1d1bf5581499cc0738807c8c41f3bf6706,SOUNJIO12AB0181339,1,1
83b94f1d1bf5581499cc0738807c8c41f3bf6706,SOUNZHU12A8AE47481,2,2
83b94f1d1bf5581499cc0738807c8c41f3bf6706,SOUVTSM12AC468F6A7,2,2
83b94f1d1bf5581499cc0738807c8c41f3bf6706,SOVBRCP12A6701D7B5,2,2
83b94f1d1bf5581499cc0738807c8c41f3bf6706,SOVIZNF12AF72A710A,2,2
83b94f1d1bf5581499cc0738807c8c41f3bf6706,SOWCKVR12A8C142411,1,1
83b94f1d1bf5581499cc0738807c8c41f3bf6706,SOWTYVO12AB0180BDA,8,8
83b94f1d1bf5581499cc0738807c8c41f3bf6706,SOWVBDQ12A8C13503D,3,3
83b94f1d1bf5581499cc0738807c8c41f3bf6706,SOXKOIY12A8C13C1EA,2,2
83b94f1d1bf5581499cc0738807c8c41f3bf6706,SOXMGFH12A6701FF31,4,4
83b94f1d1bf5581499cc0738807c8c41f3bf6706,SOYAIPB12A8C143D84,9,9
83b94f1d1bf5581499cc0738807c8c41f3bf6706,SOYDTRQ12AF72A3D61,1,1
83b94f1d1bf5581499cc0738807c8c41f3bf6706,SOYGKNI12AB0187E6E,2,2
83b94f1d1bf5581499cc0738807c8c41f3bf6706,SOYGQGR12AF72ABAB8,2,2
83b94f1d1bf5581499cc0738807c8c41f3bf6706,SOYUDDS12A6D4F7BD6,3,3
83b94f1d1bf5581499cc0738807c8c41f3bf6706,SOYZKVX12A8C13A181,17,15
52a6c7b6221f57c89dacbbd06854ca0dc415e9e6,SOXGQEM12AB0181D35,43,15
e46932327dfffa6ec69dbadbe9dd883a3a383673,SOEPZQS12A8C1436C7,4,4
e46932327dfffa6ec69dbadbe9dd883a3a383673,SOGTQNI12AB0184A5C,11,11
e46932327dfffa6ec69dbadbe9dd883a3a383673,SOHTKMO12AB01843B0,2,2
e46932327dfffa6ec69dbadbe9dd883a3a383673,SOIZFTE12AB0186842,3,3
e46932327dfffa6ec69dbadbe9dd883a3a383673,SOLLNTU12A6701CFDC,2,2
e46932327dfffa6ec69dbadbe9dd883a3a383673,SOLRGVL12A8C143BC3,8,8
e46932327dfffa6ec69dbadbe9dd883a3a383673,SOLWZVR12AB01849C6,4,4
e46932327dfffa6ec69dbadbe9dd883a3a383673,SOOLYZQ12A6D4FA5B7,2,2
e46932327dfffa6ec69dbadbe9dd883a3a383673,SOPUELG12A6701D215,18,15
e46932327dfffa6ec69dbadbe9dd883a3a383673,SOQJHUW12AB0188A24,3,3
e46932327dfffa6ec69dbadbe9dd883a3a383673,SOSBNIU12AB017CFEB,38,15
e46932327dfffa6ec69dbadbe9dd883a3a383673,SOSCIZP12AB0181D2F,5,5
e46932327dfffa6ec69dbadbe9dd883a3a383673,SOSJFDH12A8C143096,1,1
e46932327dfffa6ec69dbadbe9dd883a3a383673,SOTCMDJ12A6D4F8528,135,15
e46932327dfffa6ec69dbadbe9dd883a3a383673,SOTVMLE12AB018168E,72,15
e46932327dfffa6ec69dbadbe9dd883a3a383673,SOUFTBI12AB0183F65,6,6
e46932327dfffa6ec69dbadbe9dd883a3a383673,SOUOCRG12A67AE0E17,23,15
e46932327dfffa6ec69dbadbe9dd883a3a383673,SOUSZSW12AB01800C2,2,2
e46932327dfffa6ec69dbadbe9dd883a3a383673,SOWKRRE12A6702073E,11,11
e46932327dfffa6ec69dbadbe9dd883a3a383673,SOXAAFS12A8C14041D,9,9
e46932327dfffa6ec69dbadbe9dd883a3a383673,SOXEGBZ12A679AE53D,35,15
e46932327dfffa6ec69dbadbe9dd883a3a383673,SOZHUUI12A6701D7B6,86,15
93743199681d206189b5288a3cb421970e4cd872,SOAXGDH12A8C13F8A1,5,5
93743199681d206189b5288a3cb421970e4cd872,SODGJKH12AAA8C9487,1,1
93743199681d206189b5288a3cb421970e4cd872,SOEQJBS12A8AE475A4,1,1
93743199681d206189b5288a3cb421970e4cd872,SOHFNKO12AB017C772,4,4
93743199681d206189b5288a3cb421970e4cd872,SOILFUU12AB017C75F,2,2
93743199681d206189b5288a3cb421970e4cd872,SOIMQAK12A67ADE98C,1,1
93743199681d206189b5288a3cb421970e4cd872,SOLLDVS12AB0183835,4,4
93743199681d206189b5288a3cb421970e4cd872,SOLRGVL12A8C143BC3,1,1
93743199681d206189b5288a3cb421970e4cd872,SOODSPH12AB01819C3,1,1
93743199681d206189b5288a3cb421970e4cd872,SOOECND12A8C13A0EA,1,1
93743199681d206189b5288a3cb421970e4cd872,SOOKGRB12A8C13CD66,1,1
93743199681d206189b5288a3cb421970e4cd872,SOOLPFK12A58A7BDE3,2,2
93743199681d206189b5288a3cb421970e4cd872,SOOWVNN12A8C140775,3,3
93743199681d206189b5288a3cb421970e4cd872,SOPAYPV12AB017DB0C,5,5
93743199681d206189b5288a3cb421970e4cd872,SOPBXPQ12AB01887E2,3,3
93743199681d206189b5288a3cb421970e4cd872,SOPQLBY12A6310E992,1,1
93743199681d206189b5288a3cb421970e4cd872,SOQAJHW12AB0186004,1,1
93743199681d206189b5288a3cb421970e4cd872,SORKDWS12A6701E6D9,9,9
93743199681d206189b5288a3cb421970e4cd872,SORVYXQ12AB018C994,2,2
93743199681d206189b5288a3cb421970e4cd872,SOSFSWB12AB018C99A,2,2
93743199681d206189b5288a3cb421970e4cd872,SOSJFDH12A8C143096,13,13
93743199681d206189b5288a3cb421970e4cd872,SOSVPIE12A6D4FA873,19,15
93743199681d206189b5288a3cb421970e4cd872,SOTCDXN12AB01876A1,21,15
93743199681d206189b5288a3cb421970e4cd872,SOTEGWG12AB01897AC,1,1
93743199681d206189b5288a3cb421970e4cd872,SOTEPSZ12AB018C99D,1,1
93743199681d206189b5288a3cb421970e4cd872,SOUCPBK12A58A7881A,2,2
93743199681d206189b5288a3cb421970e4cd872,SOUGCDK12AC95F075F,4,4
93743199681d206189b5288a3cb421970e4cd872,SOULBNJ12AB01851E9,11,11
93743199681d206189b5288a3cb421970e4cd872,SOUNJIO12AB0181339,3,3
93743199681d206189b5288a3cb421970e4cd872,SOVDLZN12AB0185BEA,3,3
93743199681d206189b5288a3cb421970e4cd872,SOVIZNF12AF72A710A,5,5
93743199681d206189b5288a3cb421970e4cd872,SOVLJHG12A81C21AA0,13,13
93743199681d206189b5288a3cb421970e4cd872,SOVPDKK12A8C138DA5,1,1
93743199681d206189b5288a3cb421970e4cd872,SOVTLQW12AB0186641,4,4
93743199681d206189b5288a3cb421970e4cd872,SOVYIYI12A8C138D88,1,1
93743199681d206189b5288a3cb421970e4cd872,SOWDRRZ12A8C13AE89,1,1
93743199681d206189b5288a3cb421970e4cd872,SOWEWRL12A58A7961F,12,12
93743199681d206189b5288a3cb421970e4cd872,SOWLFNL12AB017DB20,2,2
93743199681d206189b5288a3cb421970e4cd872,SOWQJUV12A6701FA45,1,1
93743199681d206189b5288a3cb421970e4cd872,SOWYYUQ12A6701D68D,1,1
93743199681d206189b5288a3cb421970e4cd872,SOXAHKA12AF72A5A65,27,15
93743199681d206189b5288a3cb421970e4cd872,SOXGXKY12A8C13A405,3,3
93743199681d206189b5288a3cb421970e4cd872,SOXLWPN12A8C143667,5,5
93743199681d206189b5288a3cb421970e4cd872,SOXWYZP12AF72A42A6,1,1
93743199681d206189b5288a3cb421970e4cd872,SOYEVUY12A8C145F58,3,3
93743199681d206189b5288a3cb421970e4cd872,SOYIEGB12A6D4F8C07,4,4
93743199681d206189b5288a3cb421970e4cd872,SOZPPYS12898B694CE,8,8
c405c586f6d7aadbbadfcba5393b543fd99372ff,SODGVGW12AC9075A8D,4,4
c405c586f6d7aadbbadfcba5393b543fd99372ff,SOEYVHS12AB0181D31,1,1
c405c586f6d7aadbbadfcba5393b543fd99372ff,SOFRCGW12A81C21EA6,1,1
c405c586f6d7aadbbadfcba5393b543fd99372ff,SOGTQNI12AB0184A5C,102,15
c405c586f6d7aadbbadfcba5393b543fd99372ff,SOHTKMO12AB01843B0,11,11
c405c586f6d7aadbbadfcba5393b543fd99372ff,SOIIOUS12A8AE47E20,18,15
c405c586f6d7aadbbadfcba5393b543fd99372ff,SOJGZXL12A6D4F2980,1,1
c405c586f6d7aadbbadfcba5393b543fd99372ff,SOKRAMY12A8C140804,1,1
c405c586f6d7aadbbadfcba5393b543fd99372ff,SOLFXKT12AB017E3E0,16,15
c405c586f6d7aadbbadfcba5393b543fd99372ff,SONHWUN12AC468C014,5,5
c405c586f6d7aadbbadfcba5393b543fd99372ff,SOSROFB12AAF3B4C5D,1,1
c405c586f6d7aadbbadfcba5393b543fd99372ff,SOSTTPA12A8AE47622,13,13
c405c586f6d7aadbbadfcba5393b543fd99372ff,SOTASGN12AC9075A8F,169,15
c405c586f6d7aadbbadfcba5393b543fd99372ff,SOTWSXL12A8C143349,84,15
c405c586f6d7aadbbadfcba5393b543fd99372ff,SOUGCDK12AC95F075F,65,15
c405c586f6d7aadbbadfcba5393b543fd99372ff,SOUVGJL12AB017FC35,1,1
c405c586f6d7aadbbadfcba5393b543fd99372ff,SOVHKJL12AB017E2B2,4,4
c405c586f6d7aadbbadfcba5393b543fd99372ff,SOWSHHE12AF729F422,2,2
c405c586f6d7aadbbadfcba5393b543fd99372ff,SOXFYTY127E9433E7D,3,3
c405c586f6d7aadbbadfcba5393b543fd99372ff,SOXLOQG12AF72A2D55,12,12
c405c586f6d7aadbbadfcba5393b543fd99372ff,SOXLRDB12A81C21739,5,5
c405c586f6d7aadbbadfcba5393b543fd99372ff,SOZKNSB12A8C140F11,3,3
33db1f9a79d6400c01112f2b4897eeee533b1b8b,SOMNGMO12A6702187E,11,11
33db1f9a79d6400c01112f2b4897eeee533b1b8b,SOSRIHB12A8C13608B,1,1
33db1f9a79d6400c01112f2b4897eeee533b1b8b,SOTNEEA12A6D4F7F8D,2,2
33db1f9a79d6400c01112f2b4897eeee533b1b8b,SOWGHHQ12A67021878,24,15
33db1f9a79d6400c01112f2b4897eeee533b1b8b,SOYCHDB12A8C13F2C8,1,1
33db1f9a79d6400c01112f2b4897eeee533b1b8b,SOYCXBA12A6701E35B,1,1
33db1f9a79d6400c01112f2b4897eeee533b1b8b,SOZGDUH12AF72A6DB2,39,15
9254a3fdc569428c3b1c3904db36d485c47e2544,SOCVTLJ12A6310F0FD,7,7
9254a3fdc569428c3b1c3904db36d485c47e2544,SODGJKH12AAA8C9487,6,6
9254a3fdc569428c3b1c3904db36d485c47e2544,SOFEGST12A58A7D682,4,4
9254a3fdc569428c3b1c3904db36d485c47e2544,SOGTDJQ12A8C13324F,7,7
9254a3fdc569428c3b1c3904db36d485c47e2544,SOIMQAK12A67ADE98C,5,5
9254a3fdc569428c3b1c3904db36d485c47e2544,SOJGSIO12A8C141DBF,4,4
9254a3fdc569428c3b1c3904db36d485c47e2544,SOKEYJQ12A6D4F6132,6,6
9254a3fdc569428c3b1c3904db36d485c47e2544,SOKLRPJ12A8C13C3FE,2,2
9254a3fdc569428c3b1c3904db36d485c47e2544,SOLAUOW12A8C13A400,14,14
9254a3fdc569428c3b1c3904db36d485c47e2544,SOLLDVS12AB0183835,24,15
9254a3fdc569428c3b1c3904db36d485c47e2544,SOMRYYN12A6310F0F3,4,4
9254a3fdc569428c3b1c3904db36d485c47e2544,SONNSYV12A8C146BEC,7,7
9254a3fdc569428c3b1c3904db36d485c47e2544,SOPDRWC12A8C141DDE,1,1
9254a3fdc569428c3b1c3904db36d485c47e2544,SOPEOGA12AB017B694,2,2
9254a3fdc569428c3b1c3904db36d485c47e2544,SOPPROJ12AB0184E18,7,7
9254a3fdc569428c3b1c3904db36d485c47e2544,SOPXKYD12A6D4FA876,6,6
9254a3fdc569428c3b1c3904db36d485c47e2544,SOQAJHW12AB0186004,4,4
9254a3fdc569428c3b1c3904db36d485c47e2544,SOQFEDG12AB018DD24,4,4
9254a3fdc569428c3b1c3904db36d485c47e2544,SOQGSUC12A8C13B66D,8,8
9254a3fdc569428c3b1c3904db36d485c47e2544,SOQIOXQ12AAF3B2A37,2,2
9254a3fdc569428c3b1c3904db36d485c47e2544,SOQLUTQ12A8AE48037,5,5
9254a3fdc569428c3b1c3904db36d485c47e2544,SOREBOB12A6D4F7986,4,4
9254a3fdc569428c3b1c3904db36d485c47e2544,SORGVYS12A8AE48882,6,6
9254a3fdc569428c3b1c3904db36d485c47e2544,SORVEKH12A6D4F6CF2,18,15
9254a3fdc569428c3b1c3904db36d485c47e2544,SOSBKKN12A8C1384B4,6,6
9254a3fdc569428c3b1c3904db36d485c47e2544,SOSFSWB12AB018C99A,3,3
9254a3fdc569428c3b1c3904db36d485c47e2544,SOSKFED12A8C1343AB,5,5
9254a3fdc569428c3b1c3904db36d485c47e2544,SOSNTSY12AF72A7B43,4,4
9254a3fdc569428c3b1c3904db36d485c47e2544,SOSQQGF12A6310F0FB,5,5
9254a3fdc569428c3b1c3904db36d485c47e2544,SOSXLTC12AF72A7F54,2,2
9254a3fdc569428c3b1c3904db36d485c47e2544,SOTEFFR12A8C144765,7,7
9254a3fdc569428c3b1c3904db36d485c47e2544,SOTEPSZ12AB018C99D,3,3
9254a3fdc569428c3b1c3904db36d485c47e2544,SOTSHYT12A8C142868,1,1
9254a3fdc569428c3b1c3904db36d485c47e2544,SOTTGRP12A67ADE985,5,5
9254a3fdc569428c3b1c3904db36d485c47e2544,SOUCKDH12A8C138FF5,2,2
9254a3fdc569428c3b1c3904db36d485c47e2544,SOUOPLF12AB017F40F,10,10
9254a3fdc569428c3b1c3904db36d485c47e2544,SOUVUHC12A67020E3B,26,15
9254a3fdc569428c3b1c3904db36d485c47e2544,SOVCHUK12AB017F41F,10,10
9254a3fdc569428c3b1c3904db36d485c47e2544,SOVDLZN12AB0185BEA,3,3
9254a3fdc569428c3b1c3904db36d485c47e2544,SOVLJHG12A81C21AA0,24,15
9254a3fdc569428c3b1c3904db36d485c47e2544,SOVNVRF12A8C14477B,5,5
9254a3fdc569428c3b1c3904db36d485c47e2544,SOVRZIX12AAF3B2A32,4,4
9254a3fdc569428c3b1c3904db36d485c47e2544,SOWCKVR12A8C142411,6,6
9254a3fdc569428c3b1c3904db36d485c47e2544,SOWIMTL12A8C1386DC,1,1
9254a3fdc569428c3b1c3904db36d485c47e2544,SOWRWMX12A8AE47FF8,3,3
9254a3fdc569428c3b1c3904db36d485c47e2544,SOWUTFF12A8C138AB2,6,6
9254a3fdc569428c3b1c3904db36d485c47e2544,SOXCDAP12A8C1371AF,11,11
9254a3fdc569428c3b1c3904db36d485c47e2544,SOXDIDW12B0B80954B,19,15
9254a3fdc569428c3b1c3904db36d485c47e2544,SOXFXDH12A8C13326E,5,5
9254a3fdc569428c3b1c3904db36d485c47e2544,SOXLKNJ12A58A7E09A,2,2
9254a3fdc569428c3b1c3904db36d485c47e2544,SOXNOYN12A6D4FB4B4,7,7
9254a3fdc569428c3b1c3904db36d485c47e2544,SOXTBGF12A6D4FB49C,6,6
9254a3fdc569428c3b1c3904db36d485c47e2544,SOYDTIW12A67ADAFC9,15,15
9254a3fdc569428c3b1c3904db36d485c47e2544,SOYDTRQ12AF72A3D61,2,2
9254a3fdc569428c3b1c3904db36d485c47e2544,SOYEQLD12AB017C713,5,5
9254a3fdc569428c3b1c3904db36d485c47e2544,SOYEVUY12A8C145F58,9,9
9254a3fdc569428c3b1c3904db36d485c47e2544,SOYNJCS12A67ADE35F,3,3
9254a3fdc569428c3b1c3904db36d485c47e2544,SOYWTUB12A8C13B429,1,1
9254a3fdc569428c3b1c3904db36d485c47e2544,SOZVCRW12A67ADA0B7,4,4
9254a3fdc569428c3b1c3904db36d485c47e2544,SOZVUCT12A8C1424BE,2,2
e8184db22c453007c34ba8ab7e2a4cda8ca7969b,SOERYLG12A6701F07F,9,9
e8184db22c453007c34ba8ab7e2a4cda8ca7969b,SOIIOUS12A8AE47E20,1,1
e8184db22c453007c34ba8ab7e2a4cda8ca7969b,SOJSTYO12A8C13F200,3,3
e8184db22c453007c34ba8ab7e2a4cda8ca7969b,SOKUTUM12A6701D9CD,2,2
e8184db22c453007c34ba8ab7e2a4cda8ca7969b,SOMYECL12A6701D9C8,2,2
e8184db22c453007c34ba8ab7e2a4cda8ca7969b,SOOABBO12A6701DFDA,2,2
e8184db22c453007c34ba8ab7e2a4cda8ca7969b,SORUFVF12AB018230B,5,5
e8184db22c453007c34ba8ab7e2a4cda8ca7969b,SOSPXWA12AB0181875,9,9
e8184db22c453007c34ba8ab7e2a4cda8ca7969b,SOSRERB12A8C139735,4,4
e8184db22c453007c34ba8ab7e2a4cda8ca7969b,SOTHABI12A58A7DACB,4,4
e8184db22c453007c34ba8ab7e2a4cda8ca7969b,SOUFPNI12A8C142D19,5,5
e8184db22c453007c34ba8ab7e2a4cda8ca7969b,SOUMOMJ12A6701DFDC,8,8
e8184db22c453007c34ba8ab7e2a4cda8ca7969b,SOUSMXX12AB0185C24,1,1
e8184db22c453007c34ba8ab7e2a4cda8ca7969b,SOVALQH12AB0189114,1,1
e8184db22c453007c34ba8ab7e2a4cda8ca7969b,SOVGLTY12AF72A39CD,2,2
e8184db22c453007c34ba8ab7e2a4cda8ca7969b,SOVJHCB12A8AE4636E,2,2
e8184db22c453007c34ba8ab7e2a4cda8ca7969b,SOWWCNJ12A81C1FFA5,1,1
e8184db22c453007c34ba8ab7e2a4cda8ca7969b,SOXAQJS12AB018CBF7,1,1
e8184db22c453007c34ba8ab7e2a4cda8ca7969b,SOXDQPZ12A8C13F4FC,2,2
e8184db22c453007c34ba8ab7e2a4cda8ca7969b,SOXKDFJ12A6D4FA8F9,1,1
e8184db22c453007c34ba8ab7e2a4cda8ca7969b,SOXNZOW12AB017F756,5,5
e8184db22c453007c34ba8ab7e2a4cda8ca7969b,SOYDOZE12A6701FC22,2,2
e8184db22c453007c34ba8ab7e2a4cda8ca7969b,SOYHEPA12A8C13097F,1,1
e8184db22c453007c34ba8ab7e2a4cda8ca7969b,SOYIJIL12A6701F1C1,10,10
421a43936c80f2232747bdcf340e2744fdf37aa6,SOCKSGZ12A58A7CA4B,22,15
421a43936c80f2232747bdcf340e2744fdf37aa6,SOFLJQZ12A6D4FADA6,113,15
421a43936c80f2232747bdcf340e2744fdf37aa6,SOIBLKQ12AB0183E85,20,15
421a43936c80f2232747bdcf340e2744fdf37aa6,SOIEBXT12A8C1341E1,1,1
421a43936c80f2232747bdcf340e2744fdf37aa6,SOIMQAK12A67ADE98C,20,15
421a43936c80f2232747bdcf340e2744fdf37aa6,SOIROON12A6701E0B8,21,15
421a43936c80f2232747bdcf340e2744fdf37aa6,SOIZLKI12A6D4F7B61,24,15
421a43936c80f2232747bdcf340e2744fdf37aa6,SOOYDAZ12A58A7AE08,22,15
421a43936c80f2232747bdcf340e2744fdf37aa6,SOPQLBY12A6310E992,26,15
421a43936c80f2232747bdcf340e2744fdf37aa6,SOSQIHH12A8C13370B,22,15
421a43936c80f2232747bdcf340e2744fdf37aa6,SOSRIHB12A8C13608B,20,15
421a43936c80f2232747bdcf340e2744fdf37aa6,SOSYOHI12A8C144584,57,15
421a43936c80f2232747bdcf340e2744fdf37aa6,SOTUILE12A6D4FA444,21,15
421a43936c80f2232747bdcf340e2744fdf37aa6,SOTVLQY12A58A798C2,21,15
421a43936c80f2232747bdcf340e2744fdf37aa6,SOUFWEW12AB0180EB7,110,15
421a43936c80f2232747bdcf340e2744fdf37aa6,SOUGLIK12A8C143DF4,2,2
421a43936c80f2232747bdcf340e2744fdf37aa6,SOUOPLF12AB017F40F,21,15
421a43936c80f2232747bdcf340e2744fdf37aa6,SOUSOOB12A8C13371F,20,15
421a43936c80f2232747bdcf340e2744fdf37aa6,SOVDLZN12AB0185BEA,17,15
421a43936c80f2232747bdcf340e2744fdf37aa6,SOVIZNF12AF72A710A,50,15
421a43936c80f2232747bdcf340e2744fdf37aa6,SOWBYZF12A6D4F9424,2,2
421a43936c80f2232747bdcf340e2744fdf37aa6,SOWGCMN12A8C136E44,119,15
